compile_order,circuit_inventory_id,pair_id,regime,depth,two_qubit_count,num_qubits,ops
866,zz4_H2_zz4_pair_0266,zz4_pair_0266,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
867,zz4_H2_zz4_pair_0267,zz4_pair_0267,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
868,zz4_H2_zz4_pair_0268,zz4_pair_0268,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
869,zz4_H2_zz4_pair_0269,zz4_pair_0269,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
870,zz4_H2_zz4_pair_0270,zz4_pair_0270,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
871,zz4_H2_zz4_pair_0271,zz4_pair_0271,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
872,zz4_H2_zz4_pair_0272,zz4_pair_0272,H2,1,0,156,"{'measure': 4, 'barrier': 1}"
873,zz4_H2_zz4_pair_0273,zz4_pair_0273,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
874,zz4_H2_zz4_pair_0274,zz4_pair_0274,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
875,zz4_H2_zz4_pair_0275,zz4_pair_0275,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
876,zz4_H2_zz4_pair_0276,zz4_pair_0276,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
877,zz4_H2_zz4_pair_0277,zz4_pair_0277,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
878,zz4_H2_zz4_pair_0278,zz4_pair_0278,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
879,zz4_H2_zz4_pair_0279,zz4_pair_0279,H2,1,0,156,"{'measure': 4, 'barrier': 1}"
880,zz4_H2_zz4_pair_0280,zz4_pair_0280,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
881,zz4_H2_zz4_pair_0281,zz4_pair_0281,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
882,zz4_H2_zz4_pair_0282,zz4_pair_0282,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
883,zz4_H2_zz4_pair_0283,zz4_pair_0283,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
884,zz4_H2_zz4_pair_0284,zz4_pair_0284,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
885,zz4_H2_zz4_pair_0285,zz4_pair_0285,H2,1,0,156,"{'measure': 4, 'barrier': 1}"
886,zz4_H2_zz4_pair_0286,zz4_pair_0286,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
887,zz4_H2_zz4_pair_0287,zz4_pair_0287,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
888,zz4_H2_zz4_pair_0288,zz4_pair_0288,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
889,zz4_H2_zz4_pair_0289,zz4_pair_0289,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
890,zz4_H2_zz4_pair_0290,zz4_pair_0290,H2,1,0,156,"{'measure': 4, 'barrier': 1}"
891,zz4_H2_zz4_pair_0291,zz4_pair_0291,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
892,zz4_H2_zz4_pair_0292,zz4_pair_0292,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
893,zz4_H2_zz4_pair_0293,zz4_pair_0293,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
894,zz4_H2_zz4_pair_0294,zz4_pair_0294,H2,1,0,156,"{'measure': 4, 'barrier': 1}"
895,zz4_H2_zz4_pair_0295,zz4_pair_0295,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
896,zz4_H2_zz4_pair_0296,zz4_pair_0296,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
897,zz4_H2_zz4_pair_0297,zz4_pair_0297,H2,1,0,156,"{'measure': 4, 'barrier': 1}"
898,zz4_H2_zz4_pair_0298,zz4_pair_0298,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
899,zz4_H2_zz4_pair_0299,zz4_pair_0299,H2,1,0,156,"{'measure': 4, 'barrier': 1}"
